hand	decisionIndex	street	heroPosition	potBeforeBb	toCallBb	stackBb	candidates	chosenAction	apiAction
806	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:1.50	b250
806	2	Flop	Button	5.000	0.000	197.500	Check,Raise:2.50,Raise:4.00	Raise:4.00	b400
806	3	Turn	Button	13.000	0.000	193.500	Check,Raise:6.50,Raise:10.00	Raise:10.00	b1000
807	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
807	2	Flop	BigBlind	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:4.50	b450
808	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:2.00	b300
809	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
809	2	Flop	BigBlind	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:3.00	b300
810	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:1.50	b250
810	2	Flop	Button	5.000	0.000	197.500	Check,Raise:2.50,Raise:4.00	Raise:2.50	b250
811	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
811	2	Flop	BigBlind	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:3.00	b300
811	3	Turn	BigBlind	12.000	0.000	194.000	Check,Raise:6.00,Raise:9.00	Raise:6.00	b600
811	4	River	BigBlind	24.000	0.000	188.000	Check,Raise:12.00,Raise:18.00	Raise:12.00	b1200
811	5	River	BigBlind	96.000	48.000	176.000	Fold,Call,Raise:48.00,Raise:72.00	Raise:48.00	b10800
812	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:2.00	b300
812	2	Flop	Button	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:4.50	b450
812	3	Turn	Button	15.000	0.000	192.500	Check,Raise:7.50,Raise:11.50	Raise:11.50	b1150
812	4	River	Button	38.000	0.000	181.000	Check,Raise:19.00,Raise:28.50	Raise:28.50	b2850
813	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
813	2	Flop	BigBlind	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:4.50	b450
813	3	Flop	BigBlind	25.500	10.500	192.500	Fold,Call,Raise:10.50,Raise:19.00	Raise:19.00	b3400
813	4	Turn	BigBlind	74.000	0.000	163.000	Check,Raise:37.00,Raise:55.50	Raise:55.50	b5550
813	5	River	BigBlind	185.000	0.000	107.500	Check,Raise:92.50,Raise:107.50	Raise:107.50	b10750
814	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:2.00	b300
814	2	Flop	Button	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:3.00	b300
814	3	Turn	Button	12.000	0.000	194.000	Check,Raise:6.00,Raise:9.00	Raise:6.00	b600
815	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
816	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:2.00	b300
816	2	Flop	Button	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:3.00	b300
817	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
817	2	Preflop	BigBlind	21.000	15.000	197.000	Fold,Call,Raise:15.00,Raise:16.00	Raise:15.00	b3300
817	3	Flop	BigBlind	66.000	0.000	167.000	Check,Raise:33.00,Raise:49.50	Raise:33.00	b3300
817	4	Turn	BigBlind	132.000	0.000	134.000	Check,Raise:66.00,Raise:99.00	Raise:66.00	b6600
818	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:2.00	b300
818	2	Flop	Button	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:3.00	b300
818	3	Turn	Button	12.000	0.000	194.000	Check,Raise:6.00,Raise:9.00	Raise:9.00	b900
819	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
819	2	Flop	BigBlind	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:3.00	b300
820	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:1.50	b250
820	2	Flop	Button	7.500	2.500	197.500	Fold,Call,Raise:2.50,Raise:5.50	Raise:5.50	b800
821	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
821	2	Flop	BigBlind	6.000	0.000	197.000	Check,Raise:3.00,Raise:4.50	Raise:3.00	b300
821	3	Turn	BigBlind	12.000	0.000	194.000	Check,Raise:6.00,Raise:9.00	Raise:6.00	b600
822	1	Preflop	Button	1.500	0.500	199.500	Fold,Call,Raise:1.50,Raise:2.00	Raise:2.00	b300
823	1	Preflop	BigBlind	3.000	1.000	199.000	Fold,Call,Raise:1.00,Raise:2.50	Raise:1.00	b300
